,CID,mol_id,action,CID_id,mol_id_id,id
2605,667550,291988,antagonist,980,1173,2
2606,610479,291988,antagonist,981,1173,2
2607,68865,291988,antagonist,1006,1173,2
2608,48229,291988,antagonist,1010,1173,2
2609,8361,291988,antagonist,1024,1173,2
2610,6880,291988,antagonist,1033,1173,2
2611,1981,291988,antagonist,1078,1173,2
2612,60854,433201,antagonist,55,1174,2
2613,3033538,433201,antagonist,90,1174,2
2614,2160,433201,antagonist,106,1174,2
2615,4585,433201,antagonist,113,1174,2
2616,2092,433201,antagonist,120,1174,2
2617,2818,433201,antagonist,128,1174,2
2618,4893,433201,antagonist,179,1174,2
2619,3696,433201,antagonist,180,1174,2
2620,4543,433201,antagonist,227,1174,2
2621,2170,433201,antagonist,230,1174,2
2622,2170,433201,antagonist,230,1174,2
2623,3157,433201,antagonist,263,1174,2
2624,3869,433201,antagonist,266,1174,2
2625,4474,433201,antagonist,279,1174,2
2626,5533,433201,antagonist,298,1174,2
2627,2520,433201,antagonist,301,1174,2
2628,5775,433201,antagonist,316,1174,2
2629,34040,433201,antagonist,321,1174,2
2630,129211,433201,antagonist,325,1174,2
2631,5584,433201,antagonist,341,1174,2
2632,5073,433201,antagonist,346,1174,2
2633,5566,433201,antagonist,396,1174,2
2634,441074,433201,antagonist,446,1174,2
2635,4768,433201,antagonist,458,1174,2
2636,4011,433201,antagonist,463,1174,2
2637,2585,433201,antagonist,601,1174,2
2638,667468,433201,antagonist,604,1174,2
2639,2995,433201,antagonist,610,1174,2
2640,5401,433201,antagonist,615,1174,2
2641,146570,433201,antagonist,625,1174,2
2642,31101,433201,antagonist,638,1174,2
2643,5002,433201,antagonist,658,1174,2
2644,60795,433201,antagonist,664,1174,2
2645,115237,433201,antagonist,679,1174,2
2646,2372,433201,antagonist,688,1174,2
2647,72287,433201,antagonist,722,1174,2
2648,9429,433201,antagonist,763,1174,2
2649,5311507,433201,antagonist,765,1174,2
2650,208898,433201,antagonist,797,1174,2
2651,71360,433201,antagonist,810,1174,2
2652,4184,433201,antagonist,830,1174,2
2653,27400,433201,antagonist,833,1174,2
2654,5312125,433201,antagonist,840,1174,2
2655,11954293,433201,antagonist,844,1174,2
2656,115368,433201,antagonist,939,1174,2
2657,5284550,433201,antagonist,975,1174,2
2658,4260,433201,antagonist,976,1174,2
2659,4830,433201,antagonist,1005,1174,2
2660,4942,433201,antagonist,1063,1174,2
2661,5467,433201,antagonist,1070,1174,2
2662,3033538,177807,antagonist,90,1175,2
2663,2160,177807,antagonist,106,1175,2
2664,2092,177807,antagonist,120,1175,2
2665,4893,177807,antagonist,179,1175,2
2666,3696,177807,antagonist,180,1175,2
2667,4543,177807,antagonist,227,1175,2
2668,2170,177807,antagonist,230,1175,2
2669,3157,177807,antagonist,263,1175,2
2670,3869,177807,antagonist,266,1175,2
2671,4474,177807,antagonist,279,1175,2
2672,2520,177807,antagonist,301,1175,2
2673,5775,177807,antagonist,316,1175,2
2674,129211,177807,antagonist,325,1175,2
2675,441074,177807,antagonist,446,1175,2
2676,4768,177807,antagonist,458,1175,2
2677,4011,177807,antagonist,463,1175,2
2678,2585,177807,antagonist,601,1175,2
2679,667468,177807,antagonist,604,1175,2
2680,2995,177807,antagonist,610,1175,2
2681,5401,177807,antagonist,615,1175,2
2682,5002,177807,antagonist,658,1175,2
2683,72287,177807,antagonist,722,1175,2
2684,4184,177807,antagonist,830,1175,2
2685,27400,177807,antagonist,833,1175,2
2686,5312125,177807,antagonist,840,1175,2
2687,115368,177807,antagonist,939,1175,2
2688,5284550,177807,antagonist,975,1175,2
2689,4260,177807,antagonist,976,1175,2
2690,4830,177807,antagonist,1005,1175,2
2691,5467,177807,antagonist,1070,1175,2
2692,1201549,510296,antagonist,54,1179,2
2693,60854,510296,antagonist,55,1179,2
2694,26987,510296,antagonist,79,1179,2
2695,2160,510296,antagonist,106,1179,2
2696,4585,510296,antagonist,113,1179,2
2697,2678,510296,antagonist,117,1179,2
2698,2818,510296,antagonist,128,1179,2
2699,4205,510296,antagonist,132,1179,2
2700,16960,510296,antagonist,151,1179,2
2701,5282443,510296,antagonist,162,1179,2
2702,2913,510296,antagonist,166,1179,2
2703,3957,510296,antagonist,178,1179,2
2704,3696,510296,antagonist,180,1179,2
2705,4543,510296,antagonist,227,1179,2
2706,2170,510296,antagonist,230,1179,2
2707,3658,510296,antagonist,242,1179,2
2708,5533,510296,antagonist,298,1179,2
2709,19861,510296,antagonist,336,1179,2
2710,5584,510296,antagonist,341,1179,2
2711,5073,510296,antagonist,346,1179,2
2712,4034,510296,antagonist,348,1179,2
2713,2564,510296,antagonist,352,1179,2
2714,3241,510296,antagonist,354,1179,2
2715,5281071,510296,antagonist,363,1179,2
2716,6834,510296,antagonist,399,1179,2
2717,3827,510296,antagonist,454,1179,2
2718,4011,510296,antagonist,463,1179,2
2719,3348,510296,antagonist,473,1179,2
2720,124087,510296,antagonist,482,1179,2
2721,2267,510296,antagonist,485,1179,2
2722,441281,510296,antagonist,495,1179,2
2723,4927,510296,antagonist,552,1179,2
2724,4066,510296,antagonist,554,1179,2
2725,3100,510296,antagonist,557,1179,2
2726,3219,510296,antagonist,563,1179,2
2727,54385,510296,antagonist,581,1179,2
2728,2725,510296,antagonist,584,1179,2
2729,667468,510296,antagonist,604,1179,2
2730,3103,510296,antagonist,607,1179,2
2731,2995,510296,antagonist,610,1179,2
2732,4601,510296,antagonist,623,1179,2
2733,146570,510296,antagonist,625,1179,2
2734,6726,510296,antagonist,626,1179,2
2735,5002,510296,antagonist,658,1179,2
2736,2444,510296,antagonist,663,1179,2
2737,60795,510296,antagonist,664,1179,2
2738,72287,510296,antagonist,722,1179,2
2739,4761,510296,antagonist,761,1179,2
2740,5311507,510296,antagonist,765,1179,2
2741,941361,510296,antagonist,790,1179,2
2742,71360,510296,antagonist,810,1179,2
2743,11154555,510296,antagonist,829,1179,2
2744,4184,510296,antagonist,830,1179,2
2745,27400,510296,antagonist,833,1179,2
2746,11954293,510296,antagonist,844,1179,2
2747,1549000,510296,antagonist,850,1179,2
2748,2200,510296,antagonist,903,1179,2
2749,25295,510296,antagonist,904,1179,2
2750,21855,510296,antagonist,905,1179,2
2751,2710,510296,antagonist,943,1179,2
2752,21772,510296,antagonist,945,1179,2
2753,5284550,510296,antagonist,975,1179,2
2754,5284514,510296,antagonist,1021,1179,2
2755,5281070,510296,antagonist,1023,1179,2
2756,5457,510296,antagonist,1031,1179,2
2757,185460,510296,antagonist,1040,1179,2
2758,133017,510296,antagonist,1042,1179,2
2759,60854,177772,antagonist,55,1180,2
2760,4585,177772,antagonist,113,1180,2
2761,2818,177772,antagonist,128,1180,2
2762,5073,177772,antagonist,346,1180,2
2763,60795,177772,antagonist,664,1180,2
2764,115237,177772,antagonist,679,1180,2
2765,27400,177772,antagonist,833,1180,2
2766,5205,177772,antagonist,1012,1180,2
2767,5467,177772,antagonist,1070,1180,2
2768,60854,219679,antagonist,55,1181,2
2769,4585,219679,antagonist,113,1181,2
2770,2818,219679,antagonist,128,1181,2
2771,2170,219679,antagonist,230,1181,2
2772,60795,219679,antagonist,664,1181,2
2773,37464,219679,antagonist,711,1181,2
2774,27400,219679,antagonist,833,1181,2
2775,11954293,219679,antagonist,844,1181,2
2776,5205,219679,antagonist,1012,1181,2
2777,5467,219679,antagonist,1070,1181,2
2778,5205,307420,antagonist,1012,1182,2
2779,5467,307420,antagonist,1070,1182,2
2780,4585,189928,antagonist,113,1183,2
2781,2818,189928,antagonist,128,1183,2
2782,4543,189928,antagonist,227,1183,2
2783,2170,189928,antagonist,230,1183,2
2784,5584,189928,antagonist,341,1183,2
2785,5073,189928,antagonist,346,1183,2
2786,4828,189928,antagonist,478,1183,2
2787,667468,189928,antagonist,604,1183,2
2788,5002,189928,antagonist,658,1183,2
2789,60795,189928,antagonist,664,1183,2
2790,115237,189928,antagonist,679,1183,2
2791,37464,189928,antagonist,711,1183,2
2792,3678,189928,antagonist,759,1183,2
2793,23897,189928,antagonist,760,1183,2
2794,62867,189928,antagonist,762,1183,2
2795,9429,189928,antagonist,763,1183,2
2796,71360,189928,antagonist,810,1183,2
2797,27400,189928,antagonist,833,1183,2
2798,11954293,189928,antagonist,844,1183,2
2799,213046,189928,antagonist,912,1183,2
2800,5284550,189928,antagonist,975,1183,2
2801,68802,189928,antagonist,994,1183,2
2802,5205,189928,antagonist,1012,1183,2
2803,5467,189928,antagonist,1070,1183,2
2804,60854,177774,antagonist,55,1184,2
2805,4585,177774,antagonist,113,1184,2
2806,2818,177774,antagonist,128,1184,2
2807,60795,177774,antagonist,664,1184,2
2808,5205,177774,antagonist,1012,1184,2
2809,5467,177774,antagonist,1070,1184,2
2810,4585,475198,antagonist,113,1185,2
2811,2170,475198,antagonist,230,1185,2
2812,28864,475198,antagonist,262,1185,2
2813,4199,475198,antagonist,382,1185,2
2814,667468,475198,antagonist,604,1185,2
2815,11154555,475198,antagonist,829,1185,2
2816,27400,475198,antagonist,833,1185,2
2817,11954293,475198,antagonist,844,1185,2
2818,5205,475198,antagonist,1012,1185,2
2819,5467,475198,antagonist,1070,1185,2
2820,60854,1857143,antagonist,55,1186,2
2821,54746,1857143,antagonist,56,1186,2
2822,2160,1857143,antagonist,106,1186,2
2823,4585,1857143,antagonist,113,1186,2
2824,2818,1857143,antagonist,128,1186,2
2825,3696,1857143,antagonist,180,1186,2
2826,2170,1857143,antagonist,230,1186,2
2827,3241,1857143,antagonist,354,1186,2
2828,4011,1857143,antagonist,463,1186,2
2829,31101,1857143,antagonist,638,1186,2
2830,5002,1857143,antagonist,658,1186,2
2831,60795,1857143,antagonist,664,1186,2
2832,71360,1857143,antagonist,810,1186,2
2833,4184,1857143,antagonist,830,1186,2
2834,11954293,1857143,antagonist,844,1186,2
2835,2159,1857143,antagonist,851,1186,2
2836,213046,1857143,antagonist,912,1186,2
2837,5205,1857143,antagonist,1012,1186,2
2838,5467,1857143,antagonist,1070,1186,2
2839,10178705,1574370,antagonist,889,1187,2
2840,10178705,1574722,antagonist,889,1188,2
2841,11965427,31422,antagonist,1041,1194,2
2842,3823,3511138,antagonist,528,1204,2
2843,9458,387018,antagonist,911,1214,2
2844,3965,387018,antagonist,978,1214,2
2845,667550,387018,antagonist,980,1214,2
2846,610479,387018,antagonist,981,1214,2
2847,68865,387018,antagonist,1006,1214,2
2848,48229,387018,antagonist,1010,1214,2
2849,8361,387018,antagonist,1024,1214,2
2850,6880,387018,antagonist,1033,1214,2
2851,1981,387018,antagonist,1078,1214,2
2852,9690109,553260,antagonist,855,1217,2
2853,60854,181432,antagonist,55,1218,2
2854,4585,181432,antagonist,113,1218,2
2855,2818,181432,antagonist,128,1218,2
2856,5355,181432,antagonist,143,1218,2
2857,3964,181432,antagonist,152,1218,2
2858,2477,181432,antagonist,199,1218,2
2859,3559,181432,antagonist,210,1218,2
2860,4543,181432,antagonist,227,1218,2
2861,2170,181432,antagonist,230,1218,2
2862,3372,181432,antagonist,280,1218,2
2863,5073,181432,antagonist,346,1218,2
2864,5566,181432,antagonist,396,1218,2
2865,4748,181432,antagonist,410,1218,2
2866,4078,181432,antagonist,462,1218,2
2867,17676,181432,antagonist,549,1218,2
2868,4927,181432,antagonist,552,1218,2
2869,16362,181432,antagonist,577,1218,2
2870,667468,181432,antagonist,604,1218,2
2871,5002,181432,antagonist,658,1218,2
2872,4168,181432,antagonist,661,1218,2
2873,60795,181432,antagonist,664,1218,2
2874,115237,181432,antagonist,679,1218,2
2875,72287,181432,antagonist,722,1218,2
2876,43008,181432,antagonist,734,1218,2
2877,23897,181432,antagonist,760,1218,2
2878,62867,181432,antagonist,762,1218,2
2879,9429,181432,antagonist,763,1218,2
2880,941651,181432,antagonist,764,1218,2
2881,5311507,181432,antagonist,765,1218,2
2882,3396,181432,antagonist,791,1218,2
2883,71360,181432,antagonist,810,1218,2
2884,4184,181432,antagonist,830,1218,2
2885,11954293,181432,antagonist,844,1218,2
2886,2159,181432,antagonist,851,1218,2
2887,213046,181432,antagonist,912,1218,2
2888,115368,181432,antagonist,939,1218,2
2889,2446,181432,antagonist,946,1218,2
2890,125564,181432,antagonist,983,1218,2
2891,15387,181432,antagonist,984,1218,2
2892,4830,181432,antagonist,1005,1218,2
2893,60854,36431,antagonist,55,1219,2
2894,2160,36431,antagonist,106,1219,2
2895,4585,36431,antagonist,113,1219,2
2896,2818,36431,antagonist,128,1219,2
2897,4205,36431,antagonist,132,1219,2
2898,3964,36431,antagonist,152,1219,2
2899,2913,36431,antagonist,166,1219,2
2900,3696,36431,antagonist,180,1219,2
2901,4543,36431,antagonist,227,1219,2
2902,2170,36431,antagonist,230,1219,2
2903,5533,36431,antagonist,298,1219,2
2904,5073,36431,antagonist,346,1219,2
2905,3241,36431,antagonist,354,1219,2
2906,4199,36431,antagonist,382,1219,2
2907,2895,36431,antagonist,457,1219,2
2908,4078,36431,antagonist,462,1219,2
2909,4927,36431,antagonist,552,1219,2
2910,667468,36431,antagonist,604,1219,2
2911,2995,36431,antagonist,610,1219,2
2912,5002,36431,antagonist,658,1219,2
2913,60795,36431,antagonist,664,1219,2
2914,115237,36431,antagonist,679,1219,2
2915,72287,36431,antagonist,722,1219,2
2916,23897,36431,antagonist,760,1219,2
2917,62867,36431,antagonist,762,1219,2
2918,9429,36431,antagonist,763,1219,2
2919,941651,36431,antagonist,764,1219,2
2920,5311507,36431,antagonist,765,1219,2
2921,3396,36431,antagonist,791,1219,2
2922,6918248,36431,antagonist,807,1219,2
2923,71360,36431,antagonist,810,1219,2
2924,11154555,36431,antagonist,829,1219,2
2925,4184,36431,antagonist,830,1219,2
2926,27400,36431,antagonist,833,1219,2
2927,11954293,36431,antagonist,844,1219,2
2928,2159,36431,antagonist,851,1219,2
2929,213046,36431,antagonist,912,1219,2
2930,21772,36431,antagonist,945,1219,2
2931,11978813,36431,antagonist,973,1219,2
2932,5284550,36431,antagonist,975,1219,2
2933,125564,36431,antagonist,983,1219,2
2934,5205,36431,antagonist,1012,1219,2
2935,5467,36431,antagonist,1070,1219,2
2936,60854,30397,antagonist,55,1220,2
2937,4585,30397,antagonist,113,1220,2
2938,4585,30397,antagonist,113,1220,2
2939,8226,30397,antagonist,124,1220,2
2940,2818,30397,antagonist,128,1220,2
2941,3964,30397,antagonist,152,1220,2
2942,3559,30397,antagonist,210,1220,2
2943,2170,30397,antagonist,230,1220,2
2944,28864,30397,antagonist,262,1220,2
2945,3372,30397,antagonist,280,1220,2
2946,5073,30397,antagonist,346,1220,2
2947,4748,30397,antagonist,410,1220,2
2948,17676,30397,antagonist,549,1220,2
2949,5002,30397,antagonist,658,1220,2
2950,60795,30397,antagonist,664,1220,2
2951,115237,30397,antagonist,679,1220,2
2952,72287,30397,antagonist,722,1220,2
2953,4747,30397,antagonist,756,1220,2
2954,62867,30397,antagonist,762,1220,2
2955,9429,30397,antagonist,763,1220,2
2956,941651,30397,antagonist,764,1220,2
2957,5311507,30397,antagonist,765,1220,2
2958,71360,30397,antagonist,810,1220,2
2959,11954293,30397,antagonist,844,1220,2
2960,4830,30397,antagonist,1005,1220,2
2961,60854,32049,antagonist,55,1221,2
2962,4585,32049,antagonist,113,1221,2
2963,4585,32049,antagonist,113,1221,2
2964,28864,32049,antagonist,262,1221,2
2965,5002,32049,antagonist,658,1221,2
2966,60795,32049,antagonist,664,1221,2
2967,72287,32049,antagonist,722,1221,2
2968,5311507,32049,antagonist,765,1221,2
2969,60854,927342,antagonist,55,1222,2
2970,4585,927342,antagonist,113,1222,2
2971,2818,927342,antagonist,128,1222,2
2972,5355,927342,antagonist,143,1222,2
2973,2170,927342,antagonist,230,1222,2
2974,5073,927342,antagonist,346,1222,2
2975,16362,927342,antagonist,577,1222,2
2976,5002,927342,antagonist,658,1222,2
2977,60795,927342,antagonist,664,1222,2
2978,115237,927342,antagonist,679,1222,2
2979,72287,927342,antagonist,722,1222,2
2980,71360,927342,antagonist,810,1222,2
2981,11954293,927342,antagonist,844,1222,2
2982,2159,927342,antagonist,851,1222,2
2983,125564,927342,antagonist,983,1222,2
2984,60854,291946,antagonist,55,1223,2
2985,4585,291946,antagonist,113,1223,2
2986,2818,291946,antagonist,128,1223,2
2987,2170,291946,antagonist,230,1223,2
2988,5073,291946,antagonist,346,1223,2
2989,31101,291946,antagonist,638,1223,2
2990,5002,291946,antagonist,658,1223,2
2991,60795,291946,antagonist,664,1223,2
2992,115237,291946,antagonist,679,1223,2
2993,72287,291946,antagonist,722,1223,2
2994,6918248,291946,antagonist,807,1223,2
2995,71360,291946,antagonist,810,1223,2
2996,11954293,291946,antagonist,844,1223,2
2997,115368,291946,antagonist,939,1223,2
2998,4830,291946,antagonist,1005,1223,2
2999,60854,681914,antagonist,55,1224,2
3000,4095,681914,antagonist,112,1224,2
3001,4585,681914,antagonist,113,1224,2
3002,2818,681914,antagonist,128,1224,2
3003,4205,681914,antagonist,132,1224,2
3004,6337614,681914,antagonist,135,1224,2
3005,2170,681914,antagonist,230,1224,2
3006,441290,681914,antagonist,343,1224,2
3007,3033818,681914,antagonist,357,1224,2
3008,5284566,681914,antagonist,432,1224,2
3009,4595,681914,antagonist,443,1224,2
3010,4054,681914,antagonist,536,1224,2
3011,6000,681914,antagonist,637,1224,2
3012,60795,681914,antagonist,664,1224,2
3013,644019,681914,antagonist,954,1224,2
3014,108000,681914,antagonist,1008,1224,2
3015,5205,681914,antagonist,1012,1224,2
3016,656665,681914,antagonist,1046,1224,2
3017,5467,681914,antagonist,1070,1224,2
3018,60854,1162924,antagonist,55,1225,2
3019,2160,1162924,antagonist,106,1225,2
3020,4585,1162924,antagonist,113,1225,2
3021,2818,1162924,antagonist,128,1225,2
3022,2170,1162924,antagonist,230,1225,2
3023,60795,1162924,antagonist,664,1225,2
3024,71360,1162924,antagonist,810,1225,2
3025,11954293,1162924,antagonist,844,1225,2
3026,5205,1162924,antagonist,1012,1225,2
3027,5467,1162924,antagonist,1070,1225,2
3028,60854,178196,antagonist,55,1226,2
3029,54746,178196,antagonist,56,1226,2
3030,2160,178196,antagonist,106,1226,2
3031,4585,178196,antagonist,113,1226,2
3032,2818,178196,antagonist,128,1226,2
3033,4205,178196,antagonist,132,1226,2
3034,4543,178196,antagonist,227,1226,2
3035,2170,178196,antagonist,230,1226,2
3036,2170,178196,antagonist,230,1226,2
3037,5533,178196,antagonist,298,1226,2
3038,5775,178196,antagonist,316,1226,2
3039,5073,178196,antagonist,346,1226,2
3040,3341,178196,antagonist,380,1226,2
3041,4768,178196,antagonist,458,1226,2
3042,4011,178196,antagonist,463,1226,2
3043,2585,178196,antagonist,601,1226,2
3044,667468,178196,antagonist,604,1226,2
3045,5002,178196,antagonist,658,1226,2
3046,60795,178196,antagonist,664,1226,2
3047,115237,178196,antagonist,679,1226,2
3048,72287,178196,antagonist,722,1226,2
3049,4747,178196,antagonist,756,1226,2
3050,5311507,178196,antagonist,765,1226,2
3051,2663,178196,antagonist,795,1226,2
3052,4184,178196,antagonist,830,1226,2
3053,27400,178196,antagonist,833,1226,2
3054,11954293,178196,antagonist,844,1226,2
3055,5284550,178196,antagonist,975,1226,2
3056,4260,178196,antagonist,976,1226,2
3057,68802,178196,antagonist,994,1226,2
3058,4830,178196,antagonist,1005,1226,2
3059,5205,178196,antagonist,1012,1226,2
3060,5467,178196,antagonist,1070,1226,2
3061,60854,178198,antagonist,55,1227,2
3062,54746,178198,antagonist,56,1227,2
3063,4585,178198,antagonist,113,1227,2
3064,2818,178198,antagonist,128,1227,2
3065,4543,178198,antagonist,227,1227,2
3066,2170,178198,antagonist,230,1227,2
3067,5073,178198,antagonist,346,1227,2
3068,3341,178198,antagonist,380,1227,2
3069,4768,178198,antagonist,458,1227,2
3070,4011,178198,antagonist,463,1227,2
3071,2585,178198,antagonist,601,1227,2
3072,667468,178198,antagonist,604,1227,2
3073,5002,178198,antagonist,658,1227,2
3074,60795,178198,antagonist,664,1227,2
3075,115237,178198,antagonist,679,1227,2
3076,72287,178198,antagonist,722,1227,2
3077,2663,178198,antagonist,795,1227,2
3078,59227,178198,antagonist,821,1227,2
3079,4184,178198,antagonist,830,1227,2
3080,27400,178198,antagonist,833,1227,2
3081,11954293,178198,antagonist,844,1227,2
3082,5284550,178198,antagonist,975,1227,2
3083,4260,178198,antagonist,976,1227,2
3084,5205,178198,antagonist,1012,1227,2
3085,5467,178198,antagonist,1070,1227,2
3086,60854,178194,antagonist,55,1228,2
3087,54746,178194,antagonist,56,1228,2
3088,4585,178194,antagonist,113,1228,2
3089,2818,178194,antagonist,128,1228,2
3090,4543,178194,antagonist,227,1228,2
3091,2170,178194,antagonist,230,1228,2
3092,3341,178194,antagonist,380,1228,2
3093,4768,178194,antagonist,458,1228,2
3094,4011,178194,antagonist,463,1228,2
3095,2585,178194,antagonist,601,1228,2
3096,667468,178194,antagonist,604,1228,2
3097,5002,178194,antagonist,658,1228,2
3098,60795,178194,antagonist,664,1228,2
3099,72287,178194,antagonist,722,1228,2
3100,2663,178194,antagonist,795,1228,2
3101,71360,178194,antagonist,810,1228,2
3102,4184,178194,antagonist,830,1228,2
3103,27400,178194,antagonist,833,1228,2
3104,11954293,178194,antagonist,844,1228,2
3105,213046,178194,antagonist,912,1228,2
3106,11978813,178194,antagonist,973,1228,2
3107,5284550,178194,antagonist,975,1228,2
3108,4260,178194,antagonist,976,1228,2
3109,5205,178194,antagonist,1012,1228,2
3110,5467,178194,antagonist,1070,1228,2
3111,60854,61970253,antagonist,55,1229,2
3112,2160,61970253,antagonist,106,1229,2
3113,4585,61970253,antagonist,113,1229,2
3114,4167,61970253,antagonist,116,1229,2
3115,2818,61970253,antagonist,128,1229,2
3116,5572,61970253,antagonist,134,1229,2
3117,4919,61970253,antagonist,141,1229,2
3118,154417,61970253,antagonist,159,1229,2
3119,3696,61970253,antagonist,180,1229,2
3120,444031,61970253,antagonist,205,1229,2
3121,4543,61970253,antagonist,227,1229,2
3122,2170,61970253,antagonist,230,1229,2
3123,4474,61970253,antagonist,279,1229,2
3124,43815,61970253,antagonist,332,1229,2
3125,6646,61970253,antagonist,340,1229,2
3126,3000322,61970253,antagonist,351,1229,2
3127,5593,61970253,antagonist,385,1229,2
3128,6834,61970253,antagonist,399,1229,2
3129,4011,61970253,antagonist,463,1229,2
3130,443879,61970253,antagonist,534,1229,2
3131,4927,61970253,antagonist,552,1229,2
3132,667468,61970253,antagonist,604,1229,2
3133,2995,61970253,antagonist,610,1229,2
3134,5002,61970253,antagonist,658,1229,2
3135,60795,61970253,antagonist,664,1229,2
3136,72287,61970253,antagonist,722,1229,2
3137,154059,61970253,antagonist,745,1229,2
3138,6918558,61970253,antagonist,875,1229,2
3139,24199,61970253,antagonist,894,1229,2
3140,11434515,61970253,antagonist,930,1229,2
3141,11519070,61970253,antagonist,960,1229,2
3142,5573,61970253,antagonist,966,1229,2
3143,5284550,61970253,antagonist,975,1229,2
3144,5457,61970253,antagonist,1031,1229,2
3145,4942,61970253,antagonist,1063,1229,2
3146,60854,177988,antagonist,55,1230,2
3147,2160,177988,antagonist,106,1230,2
3148,4585,177988,antagonist,113,1230,2
3149,4167,177988,antagonist,116,1230,2
3150,2818,177988,antagonist,128,1230,2
3151,5572,177988,antagonist,134,1230,2
3152,3696,177988,antagonist,180,1230,2
3153,444031,177988,antagonist,205,1230,2
3154,4543,177988,antagonist,227,1230,2
3155,2170,177988,antagonist,230,1230,2
3156,4474,177988,antagonist,279,1230,2
3157,43815,177988,antagonist,332,1230,2
3158,6646,177988,antagonist,340,1230,2
3159,3000322,177988,antagonist,351,1230,2
3160,6834,177988,antagonist,399,1230,2
3161,4011,177988,antagonist,463,1230,2
3162,443879,177988,antagonist,534,1230,2
3163,4927,177988,antagonist,552,1230,2
3164,667468,177988,antagonist,604,1230,2
3165,2995,177988,antagonist,610,1230,2
3166,5002,177988,antagonist,658,1230,2
3167,60795,177988,antagonist,664,1230,2
3168,72287,177988,antagonist,722,1230,2
3169,154059,177988,antagonist,745,1230,2
3170,6918558,177988,antagonist,875,1230,2
3171,11434515,177988,antagonist,930,1230,2
3172,11519070,177988,antagonist,960,1230,2
3173,5284550,177988,antagonist,975,1230,2
3174,5457,177988,antagonist,1031,1230,2
3175,2733526,31234,antagonist,309,1233,2
3176,2800,31234,antagonist,428,1233,2
3177,17756771,31234,antagonist,470,1233,2
3178,216416,31234,antagonist,837,1233,2
3179,154257,31234,antagonist,853,1233,2
3180,444008,31234,antagonist,956,1233,2
3181,27812,31234,antagonist,1043,1233,2
3182,2733526,2911152,antagonist,309,1235,2
3183,3054,178628,antagonist,61,1236,2
3184,5833,178628,antagonist,157,1236,2
3185,3397,178628,antagonist,207,1236,2
3186,4211,178628,antagonist,293,1236,2
3187,4493,178628,antagonist,302,1236,2
3188,2375,178628,antagonist,597,1236,2
3189,68873,178628,antagonist,719,1236,2
3190,4632,178628,antagonist,737,1236,2
3191,9880,178628,antagonist,788,1236,2
3192,3314,178628,antagonist,965,1236,2
3193,68861,178628,antagonist,972,1236,2
3194,27812,178628,antagonist,1043,1236,2
3195,24872560,178628,antagonist,1056,1236,2
3196,16666,300417,antagonist,394,1245,2
3197,656668,300417,antagonist,987,1245,2
3198,5282138,300417,antagonist,988,1245,2
3199,5311217,300417,antagonist,990,1245,2
3200,656668,14670397,antagonist,987,1246,2
3201,16666,179764,antagonist,394,1247,2
3202,2225,179764,antagonist,985,1247,2
3203,656668,179764,antagonist,987,1247,2
3204,5282138,179764,antagonist,988,1247,2
3205,5311217,179764,antagonist,990,1247,2
3206,16666,1698403,antagonist,394,1248,2
3207,40704,1698403,antagonist,967,1248,2
3208,2225,1698403,antagonist,985,1248,2
3209,656668,1698403,antagonist,987,1248,2
3210,5282138,1698403,antagonist,988,1248,2
3211,5311217,1698403,antagonist,990,1248,2
3212,4585,184088,antagonist,113,1249,2
3213,2756,184088,antagonist,209,1249,2
3214,3033637,184088,antagonist,259,1249,2
3215,3241,184088,antagonist,354,1249,2
3216,3001055,184088,antagonist,417,1249,2
3217,3325,184088,antagonist,459,1249,2
3218,4097,184088,antagonist,466,1249,2
3219,4927,184088,antagonist,552,1249,2
3220,667468,184088,antagonist,604,1249,2
3221,11954293,184088,antagonist,844,1249,2
3222,5105,184088,antagonist,906,1249,2
3223,5284627,455448,antagonist,71,1251,2
3224,73303,581194,antagonist,842,1253,2
3225,73303,42468,antagonist,842,1254,2
3226,2153,178150,antagonist,75,1256,2
3227,1676,178150,antagonist,393,1256,2
3228,1727,4530478,antagonist,865,1257,2
3229,1727,2935434,antagonist,865,1258,2
3230,4058,219920,antagonist,177,1262,2
3231,71158,219920,antagonist,300,1262,2
3232,4601,219920,antagonist,623,1262,2
3233,4763,219920,antagonist,624,1262,2
3234,4058,558749,antagonist,177,1263,2
3235,71158,558749,antagonist,300,1263,2
3236,3331,558749,antagonist,472,1263,2
3237,4054,558749,antagonist,536,1263,2
3238,4763,558749,antagonist,624,1263,2
3239,4058,1899202,antagonist,177,1264,2
3240,3559,1899202,antagonist,210,1264,2
3241,71158,1899202,antagonist,300,1264,2
3242,3331,1899202,antagonist,472,1264,2
3243,4054,1899202,antagonist,536,1264,2
3244,4763,1899202,antagonist,624,1264,2
3245,4058,1196449,antagonist,177,1265,2
3246,71158,1196449,antagonist,300,1265,2
3247,4763,1196449,antagonist,624,1265,2
3248,4058,2444026,antagonist,177,1266,2
3249,71158,2444026,antagonist,300,1266,2
3250,4601,2444026,antagonist,623,1266,2
3251,4763,2444026,antagonist,624,1266,2
3252,71158,3025446,antagonist,300,1267,2
3253,4601,3025446,antagonist,623,1267,2
3254,4763,3025446,antagonist,624,1267,2
3255,104758,292029,antagonist,85,1269,2
3256,55245,35652,antagonist,398,1270,2
3257,4632,35652,antagonist,737,1270,2
3258,27812,35652,antagonist,1043,1270,2
